document,term,count
1715,grew,1
1715,strong,1
1716,now,1
1716,pain,1
1716,river,1
1716,shores,1
1716,wailing,1
1717,make,1
1717,shall,1
1717,song,1
1717,soon,1
1719,leader,1
1721,clear,1
1721,sayst,1
1721,thou,1
1722,hast,1
1722,ill,1
1722,laid,1
1722,mouth,1
1722,thou,1
1722,thy,1
1722,upon,1
1722,word,1
1723,babe,1
1723,plain,1
1723,read,1
1723,thee,1
1724,like,1
1724,serpents,1
1724,stabs,1
1724,tooth,1
1724,within,1
1725,bitter,1
1725,music,1
1725,pain,1
1725,thrilling,1
1726,hear,1
1726,marvel,1
1728,cassandra,1
1730,alas,1
1730,city,1
1730,death,1
1730,toil,2
1730,unto,1
1730,worn,1
1731,alas,1
1731,citadel,1
1731,fathers,1
1731,worship,1
1732,bled,1
1732,breath,1
1732,flocks,1
1732,tumult,1
1733,came,1
1733,help,1
1734,falling,1
1734,fell,1
1734,save,1
1734,towers,1
1734,troy,1
1735,aflame,1
1735,earth,1
1735,heart,1
1735,shall,1
1735,writhe,1
1737,elder,1
1737,second,1
1739,dark,2
1739,ill,1
1739,new,1
1739,ominous,1
1739,upon,1
1739,words,1
1740,evil,1
1740,hath,1
1740,sure,1
1740,swept,1
1740,thee,1
1740,thing,1
1741,bleed,1
1741,crushing,1
1741,makes,1
1741,thee,1
1742,sing,1
1742,thy,1
1742,torment,1
1742,vision,1
1743,deathfraught,1
1743,oracles,1
1743,plaining,1
1743,still,2
1743,yet,1
1744,end,1
1744,read,1
1746,cassandra,1
1747,directly,1
1747,effort,1
1747,mastery,1
1747,regains,1
1747,speaks,1
1748,leader,1
1750,fore,1
1750,god,1
1750,hide,1
1750,mine,1
1750,oracle,1
1750,shall,1
1751,bride,1
1751,like,1
1751,newwed,1
1751,veils,1
1751,visage,1
1752,blow,1
1752,dark,1
1752,shall,1
1752,shining,1
1752,wind,1
1753,dawn,1
1753,great,1
1753,grow,1
1753,growing,1
1753,piercing,1
1753,waves,1
1754,burst,1
1754,far,1
1754,heart,1
1754,stronger,1
1754,sunrise,1
1755,mar,1
1755,mine,1
1755,pain,1
1755,poor,1
1755,will,1
1756,mists,1
1756,wisdom,1
1757,near,1
1758,ago,1
1758,evil,1
1758,long,1
1758,things,1
1758,tracking,1
1759,bear,1
1759,clings,1
1759,roof,1
1759,witness,1
1760,choir,1
1760,like,1
1760,music,1
1760,sings,1
1761,good,1
1761,onevoiced,1
1761,wellsounding,1
1762,blood,1
1762,drunken,2
1762,words,1
1763,dare,1
1763,make,1
1763,revelling,1
1763,rout,1
1764,cast,1
1764,man,1
1764,rooms,1
1764,shall,1
1765,furies,1
1765,sister,1
1765,song,1
1765,weave,1
1766,blind,1
1766,deed,1
1766,first,1
1766,haunting,1
1766,house,1
1766,wrong,1
1767,bed,1
1767,desecrate,1
1767,kings,1
1767,spurning,1
1767,turn,1
1768,brothers,1
1768,defiled,1
1768,hate,1
1768,paid,1
1768,sin,1
1769,arrow,1
1769,hath,1
1769,mine,1
1769,missed,1
1769,poor,1
1769,struck,1
1770,babbles,1
1770,begs,1
1770,door,1
1770,dreamer,1
1771,first,1
1771,give,1
1771,know,1
1771,oath,1
1771,thine,1
1771,witness,1
1772,ago,1
1772,dome,1
1772,great,1
1772,long,1
1772,sins,1
1772,wrought,1
1774,elder,1
1776,bravely,1
1776,mine,1
1776,oath,1
1776,sworn,1
1776,though,1
1777,appease,1
1777,born,1
1777,marvel,1
1777,one,1
1777,thee,1
1777,yet,1
1778,alien,1
1778,fall,1
1778,far,1
1778,seas,1
1778,speech,1
1779,apt,1
1779,lived,1
1779,seen,1
1779,though,1
1781,cassandra,1
1783,apollo,1
1783,made,1
1783,see,1
1783,seer,1
1785,elder,1
1785,low,1
1785,voice,1
1787,desire,1
1787,gods,1
1787,heart,1
1787,pierced,1
1787,thee,1
1789,cassandra,1
1791,held,1
1791,hereof,1
1791,shame,1
1791,speak,1
1791,time,1
1793,elder,1
1795,mighty,1
1795,shame,1
1795,weak,1
1797,cassandra,1
1799,breath,1
1799,sweet,1
1799,wrestled,1
1801,elder,1
1803,came,1
1803,children,1
1803,getting,1
1803,meet,1
1805,cassandra,1
1807,lie,1
1807,loxias,1
1807,swore,2
1809,elder,1
1811,already,1
1811,gift,1
1811,prophecy,1
1811,thine,1
1813,cassandra,1
1815,already,1
1815,path,1
1815,people,1
1815,showed,1
1817,elder,1
1819,loxias,1
1819,smite,1
1819,thee,1
1819,wrath,1
1821,cassandra,1
1823,believed,1
1823,man,1
1823,sin,1
1825,elder,1
1827,nay,1
1827,seemeth,1
1827,sure,1
1827,thy,1
1827,wisdom,1
1829,cassandra,1
1831,agony,2
1832,awful,1
1832,pains,1
1832,prophecy,1
1833,fall,1
1833,maddening,1
1834,beating,1
1834,see,1
1834,wall,1
1835,dream,1
1835,gather,1
1835,like,1
1835,shapes,1
1835,young,1
1836,children,1
1836,hand,1
1836,loved,1
1836,seem,1
1836,slain,1
1837,baked,1
1837,bear,1
1837,hands,1
1837,meat,1
1837,murdered,1
1838,flesh,1
1838,see,1
1838,think,1
1838,yea,1
1839,horrible,1
1839,inward,1
1839,load,1
1839,parts,1
1840,blood,1
1840,carry,1
1840,drank,1
1840,father,1
1842,broodeth,1
1842,still,1
1842,vengeance,1
1842,warn,1
1843,forth,1
1843,goes,1
1843,kill,1
1843,lions,1
1843,rage,1
1844,high,1
1844,lair,1
1844,lurketh,1
1844,watching,1
1845,aye,1
1845,hall,1
1845,master,2
1845,wargone,1
1846,mine,2
1846,nailed,1
1846,neck,1
1846,yoke,1
1847,lord,1
1847,ships,1
1847,trampler,1
1847,wreck,1
1848,ilion,1
1848,knows,1
1848,tongue,1
1848,wolfs,1
1849,ear,1
1849,fawns,1
1849,laughs,1
1849,licks,1
1849,sprung,1
1850,bite,1
1850,can,1
1850,death,1
1850,end,1
1850,like,1
1850,secret,1
1851,"arm\u00e3d",1
1851,man,1
1851,slay,1
1851,strong,1
1851,woman,1
1852,creep,1
1852,doth,1
1852,"fang\u00e3d",1
1852,like,1
1852,reptile,1
1853,amphisbene,1
1853,deep,1
1853,serpent,1
1853,skylla,1
1854,die,1
1854,housed,1
1854,rock,1
1854,sailors,1
1854,shriek,1
1855,bloodraging,1
1855,cry,1
1855,doth,1
1855,hell,1
1855,mother,1
1856,alloy,1
1856,flesh,1
1856,war,2
1856,without,1
1857,face,1
1857,god,1
1857,joy,1
1857,shouted,1
1858,battle,1
1858,break,1
1858,doth,1
1858,foe,1
1858,like,1
1858,men,1
1859,feigns,1
1859,safetys,1
1859,sake,1
1859,thanksgiving,1
1860,believe,1
1860,man,1
1860,one,1
1860,tis,1
1861,aye,1
1861,must,1
1861,shall,1
1861,soon,1
1861,thing,1
1862,shalt,1
1862,sorrow,1
1862,things,1
1862,thou,1
1863,confess,1
1863,seer,1
1863,standing,1
1863,true,1
1865,leader,1
1867,children,1
1867,feast,1
1867,slain,1
1867,thyestean,1
1868,aye,1
1868,brain,1
1868,tremble,1
1868,understood,1
1869,beyond,1
1869,guesswork,1
1869,reels,1
1869,true,1
1869,visions,1
1870,clue,1
1870,heard,1
1870,lost,1
1870,though,1
1872,cassandra,1
1874,agamemnon,1
1874,dead,1
1874,look,1
1874,man,1
1874,shalt,1
1874,thou,1
1876,leader,1
1878,evil,1
1878,mouth,1
1878,peace,1
1878,unsaid,1
1878,words,1
1880,cassandra,1
1882,god,1
1882,hath,1
1882,hour,1
1882,peace,1
1882,upon,1
1882,watch,1
1884,leader,1
1886,come,1
1886,forefend,1
1886,heavenly,1
1886,must,1
1886,power,1
1888,cassandra,1
1890,death,1
1890,prayer,1
1890,think,2
1892,leader,1
1894,compasseth,1
1894,deed,1
1894,foul,1
1894,man,1
1894,say,1
1896,cassandra,1
1898,alas,1
1898,art,1
1898,astray,1
1898,fallen,1
1898,far,1
1898,indeed,1
1898,thou,1
1900,leader,1
1902,deed,1
1902,done,1
1902,see,1
1902,way,1
1904,cassandra,1
1906,greek,1
1906,know,1
1906,tongue,1
1906,well,1
1906,yet,1
1908,leader,1
1910,delphic,1
1910,dooms,1
1910,greek,1
1910,hard,1
1910,spell,1
1912,cassandra,1
1915,comes,1
1915,fire,1
1915,moves,1
1915,strange,1
1916,agony,1
1916,apollo,1
1916,mercy,1
1916,wolf,1
1917,lies,1
1917,lioness,1
1917,lone,1
1917,wolf,1
1918,gone,1
1918,lion,1
1918,royal,1
1918,twohanded,1
1919,brew,1
1919,god,1
1919,kill,1
1919,like,1
1919,will,1
1920,mingle,1
1920,poison,1
1920,see,1
1921,separate,1
1921,swear,1
1921,vial,1
1921,wrath,1
1922,blade,1
1922,must,1
1922,share,1
1922,whetting,1
1923,death,1
1923,dragged,1
1923,hath,1
1924,gear,1
1924,mockers,1
1924,throat,1
1925,bands,1
1925,prophecy,1
1925,staff,1
1925,"wreath\u00e3d",1
1926,die,1
1926,first,1
1926,kill,1
1926,mean,1
1927,begone,1
1929,habiliments,1
1929,presently,1
1929,prophetic,1
1929,she,1
1929,tears,1
1929,throws,1
1930,ground,1
1930,stamps,1
1932,lie,1
1932,perdition,1
1933,make,1
1933,now,1
1933,requite,1
1933,rich,1
1933,woe,1
1934,bird,1
1934,coming,1
1934,evil,1
1935,apollos,1
1935,hath,1
1935,see,1
1935,self,1
1935,tore,1
1936,ago,1
1936,crown,1
1936,long,1
1936,watched,1
1937,foe,1
1937,friend,1
1937,prophets,1
1937,robe,1
1938,blinded,1
1938,mocked,1
1938,one,1
1938,scorn,1
1938,voice,1
1939,beggarmaid,1
1939,dreams,1
1939,outworn,1
1939,thing,1
1940,endured,1
1940,poor,1
1940,reviled,1
1940,starving,1
1941,call,1
1941,called,1
1941,now,1
1941,seer,1
1941,till,1
1942,dismay,1
1942,last,1
1942,leads,1
1942,perfect,1
1943,altarstone,1
1943,men,1
1943,slay,1
1943,tis,1
1944,block,2
1944,father,1
1944,gore,1
1944,tis,1
1945,hot,1
1945,one,1
1945,slain,1
1945,waits,1
1945,yet,1
1946,god,1
1946,lie,1
1946,shall,1
1946,unheeded,1
1946,yet,1
1947,cometh,1
1947,high,1
1947,lifteth,1
1947,one,1
1948,blossometh,1
1948,branch,1
1948,downfallen,1
1949,avenging,1
1949,death,1
1949,mothers,1
1949,sires,1
1950,exiled,1
1950,land,1
1950,outcast,1
1950,wandering,1
1951,day,1
1951,last,1
1951,one,1
1951,return,1
1951,set,1
1951,shall,1
1952,crown,1
1952,downtrod,1
1952,house,1
1952,sins,1
1953,god,1
1953,great,1
1953,oath,1
1953,sworn,1
1954,face,1
1954,fathers,1
1954,guide,1
1954,home,1
1954,shall,1
1954,upturned,1
1955,doom,1
1955,grieve,1
1955,mens,1
1955,pity,1
1956,city,1
1956,ilion,1
1956,seen,1
1957,cast,1
1957,pass,1
1957,passed,1
1958,end,1
1958,gives,1
1958,god,1
1958,judgement,1
1958,sure,1
1958,thus,1
1959,cup,1
1959,drink,1
1959,endure,1
1959,will,1
1960,deathgates,1
1960,die,1
1960,gates,1
1960,hail,1
1961,blow,1
1961,god,1
1961,pray,1
1961,stricken,1
1961,true,1
1962,blood,1
1962,flows,1
1962,god,1
1962,pray,1
1962,unagonized,1
1963,close,1
1963,death,1
1963,eyes,1
1963,friendly,1
1963,may,1
1963,quick,1
1963,unto,1
1965,leader,1
1967,full,2
1967,great,1
1967,sorrows,1
1967,wisdom,1
1968,anguish,1
1968,long,1
1968,speech,1
1968,thy,1
1968,woman,1
1968,yet,1
1969,clear,1
1969,doom,1
1969,eyes,1
1969,knowing,1
1969,thou,1
1969,thy,1
1969,walkst,1
1970,beast,1
1970,godblinded,1
1970,like,1
1970,sacrifice,1
1972,cassandra,1
1974,delay,1
1974,escape,1
1974,friends,1
1974,vain,1
1976,leader,1
1978,day,1
1978,later,1
1978,still,1
1978,sweeter,1
1980,cassandra,1
1982,come,1
1982,day,1
1982,fly,1
1982,now,1
1982,profit,1
1982,small,1
1984,leader,1
1986,griefs,1
1986,heart,1
1986,high,1
1986,thy,2
1986,woman,1
1988,cassandra,1
1990,alas,1
1990,happy,1
1990,hears,1
1990,none,1
1990,praise,1
1992,leader,1
1994,blest,1
1994,brave,1
1994,days,1
1994,dead,1
1996,cassandra,1
1998,brave,1
1998,brethren,1
1998,come,1
1998,father,1
2000,house,1
2000,moves,1
2000,recoils,1
2000,she,1
2000,shuddering,1
2000,towards,1
2002,leader,1
2004,frights,1
2004,startest,1
2004,thee,1
2004,thou,1
2006,cassandra,1
2008,faugh,2
2010,leader,1
2012,blind,1
2012,thee,1
2012,turns,1
2013,horror,1
2013,loathing,1
2013,mind,1
2013,unless,1
2015,cassandra,1
2017,blood,1
2017,death,1
2017,doors,1
2017,drifting,1
2017,like,1
2017,rain,1
2019,leader,1
2021,altar,1
2021,beasts,1
2021,dumb,1
2021,slain,1
2021,tis,1
2023,cassandra,1
2025,charnelhouse,1
2025,see,1
2025,vapours,1
2027,leader,1
2029,air,1
2029,clouding,1
2029,incense,1
2029,tis,1
2029,tyrian,1
2031,again,1
2031,cassandra,1
2031,recovering,1
2033,room,1
2033,will,1
2033,yonder,1
2034,agamemnons,1
2034,doom,1
2034,mine,1
2034,weep,1
2035,bird,1
2035,death,1
2035,may,1
2035,strangers,1
2036,pipeth,1
2036,stirred,1
2036,thicket,1
2036,trembling,1
2037,bear,1
2037,day,1
2037,empty,1
2037,wind,1
2037,witness,1
2038,life,1
2038,pay,1
2038,shall,1
2038,woman,1
2038,womans,1
2039,illmated,1
2039,lie,1
2039,low,1
2039,man,2
2039,shall,1
2040,ask,1
2040,boon,1
2040,die,1
2042,leader,1
2044,alas,1
2044,fate,1
2044,mystic,1
2044,pity,1
2044,thee,1
2044,thy,1
2046,cassandra,1
2048,dirgesong,1
2048,one,2
2048,utter,1
2048,word,1
2048,yet,1
2049,corpse,1
2049,last,1
2049,mine,1
2049,oer,1
2049,shining,1
2049,sun,1
2050,avengers,1
2050,done,1
2050,pray,1
2050,work,1
2051,enemies,1
2051,may,1
2051,remember,1
2051,thing,1
2052,little,1
2052,slave,1
2052,slew,1
2052,thing,1
2052,woman,1
2054,farewell,1
2054,men,1
2054,painted,1
2054,show,1
2054,world,1
2055,glory,1
2055,life,1
2055,low,1
2055,thy,1
2056,blotteth,1
2056,sponge,1
2056,touch,1
2056,wet,1
2057,fall,1
2057,goes,1
2057,house,1
2057,mans,1
2057,proud,1
2057,sadder,1
2057,she,1
2059,chorus,1
2061,fortune,1
2061,great,1
2061,hungry,1
2061,thing,1
2062,anywhere,1
2062,filleth,1
2062,heart,1
2063,fingers,1
2063,men,1
2063,menacing,1
2063,though,1
2064,dare,1
2064,great,1
2064,house,1
2064,none,1
2064,point,1
2064,will,1
2065,bar,1
2065,door,1
2065,fortune,1
2065,knocks,1
2066,come,1
2066,proclaiming,1
2066,thou,1
2067,given,1
2067,gods,1
2067,man,1
2068,dust,1
2068,great,1
2068,ilion,1
2068,tread,1
2069,emblazed,1
2069,heaven,1
2069,home,1
2069,return,1
2070,shall,1
2070,writ,1
2071,ago,1
2071,blood,2
2071,long,1
2071,spilt,1
2072,dead,1
2072,dying,1
2073,alien,1
2073,crown,1
2073,deaths,1
2073,years,1
2074,afar,1
2074,hears,1
2074,mortal,1
2075,boast,1
2075,child,1
2075,fortunes,1
2075,led,1
2075,shall,1
2076,cry,1
2076,eternal,1
2076,sudden,1
2076,tears,1
2076,tide,1
2076,within,1
2078,voice,1
2080,house,1
2080,slain,1
2080,treason,1
2080,wounded,1
2082,leader,1
2084,castle,1
2084,cry,1
2084,hush,1
2084,twas,1
2085,man,1
2085,mortally,1
2085,wounded,1
2087,voice,1
2089,another,1
2089,god,1
2089,stricken,1
2091,leader,1
2093,deed,1
2093,done,1
2093,king,1
2093,think,1
2094,anything,1
2094,close,1
2094,groaned,1
2094,stand,1
2094,think,1
2096,confusedly,1
2096,debate,1
2096,gather,1
2096,men,1
2096,old,1
2096,shock,1
2096,the,1
2096,together,1
2098,elder,1
2100,give,1
2100,judgement,1
2100,straight,1
2100,summon,1
2101,call,1
2101,citizens,1
2101,rescue,1
2101,sound,1
2103,elder,1
2105,burst,1
2105,without,1
2105,word,1
2106,convict,1
2106,dripping,1
2106,sword,1
2108,elder,1
2110,like,1
2110,quick,1
2110,say,1
2110,something,1
2110,yes,1
2111,delay,1
2111,time,1
2111,tis,1
2113,elder,1
2115,opening,1
2115,planned,1
2115,think,1
2115,time,1
2116,enslavement,1
2116,land,1
2116,make,1
2116,scheme,1
2118,elder,1
2120,linger,1
2120,take,1
2120,thought,1
2120,yes,1
2121,lingering,1
2121,sleepeth,1
2121,swordarm,1
2123,elder,1
2125,can,1
2125,counsel,1
2125,speak,1
2126,blow,1
2126,can,1
2126,counsel,1
2126,give,1
2126,let,1
2126,strike,1
2128,elder,1
2130,man,1
2130,say,1
2130,says,1
2130,trust,1
2131,dead,1
2131,dust,1
2131,man,1
2131,raise,1
2131,words,1
2133,elder,1
2135,drag,1
2135,lives,1
2135,mean,1
2135,poor,1
2135,stand,1
2136,cowering,1
2136,defilers,1
2136,land,1
2138,elder,1
2140,better,1
2140,die,1
2140,much,1
2140,nay,1
2140,strive,1
2140,tis,1
2141,death,1
2141,doom,1
2141,easier,1
2141,slavery,1
2143,elder,1
2145,groaning,1
2145,heard,1
2145,nothing,1
2145,plain,1
2145,sound,1
2146,know,1
2146,one,1
2146,seers,1
2146,slain,1
2148,elder,1
2150,ere,1
2150,find,1
2150,grow,1
2150,let,1
2150,truth,1
2151,know,1
2151,passionate,1
2151,surmise,1
2151,thus,1
2153,leader,1
2155,break,1
2155,bring,1
2155,counsel,1
2155,tis,1
2156,king,1
2156,learn,1
2156,sure,1
2158,cluster,1
2158,door,1
2158,force,1
2158,palace,1
2158,they,1
2158,though,1
2158,towards,1
2159,clytemnestra,1
2159,door,1
2159,entrance,1
2159,great,1
2159,open,1
2159,revealing,1
2159,swings,1
2159,who,1
2160,agamemnon,1
2160,and,1
2160,axe,1
2160,bodies,1
2160,cassandra,1
2160,dead,1
2160,hand,1
2160,stands,1
2161,agamemnon,1
2161,blood,1
2161,body,1
2161,crimson,1
2161,rich,1
2161,the,1
2161,web,1
2161,wrapped,1
2162,brow,1
2162,clytemnestras,1
2162,speaks,1
2162,triumph,1
2162,wild,1
2164,clytemnestra,1
2166,day,1
2166,enough,1
2166,lies,1
2167,now,1
2167,shame,1
2167,spoken,1
2167,unsay,1
2168,end,1
2168,utter,1
2168,woman,1
2168,work,1
2169,"damn\u00e3d",1
2169,feigned,1
2169,friend,1
2169,hate,1
2169,hater,1
2170,hunterwise,1
2170,perdition,1
2170,pile,1
2170,round,1
2171,high,1
2171,lies,1
2171,overleaping,1
2171,save,1
2172,ago,1
2172,dreamed,1
2172,hour,1
2172,long,1
2173,ancient,1
2173,hate,1
2173,slow,1
2173,thing,1
2173,twas,1
2174,came,1
2174,coming,1
2174,stand,1
2175,deed,1
2175,even,1
2175,planned,1
2175,struck,1
2176,boots,1
2176,deny,1
2176,done,1
2176,twas,1
2176,wrought,1
2177,fly,1
2177,guard,1
2177,man,1
2177,neither,1
2178,endless,1
2178,fisher,1
2178,strung,1
2178,web,1
2179,deadly,1
2179,flung,1
2179,plenteousness,1
2179,robe,1
2180,cries,1
2180,round,1
2180,struck,1
2180,twice,1
2180,two,1
2181,broke,1
2181,lies,1
2181,limbs,1
2181,turned,1
2181,water,1
2182,cast,1
2182,prayer,1
2182,stroke,1
2182,third,1
2182,wellsped,1
2183,dead,1
2183,guardeth,1
2183,hell,1
2183,safe,1
2183,zeus,1
2184,gasped,1
2184,lay,1
2184,life,1
2185,blood,1
2185,dark,1
2185,gasping,1
2185,like,1
2185,spouted,1
2185,spray,1
2186,came,1
2186,deathly,1
2186,dew,1
2186,salt,1
2186,splashed,1
2187,blew,1
2187,dear,1
2187,ever,1
2187,gods,1
2187,raindrops,1
2187,sweet,2
2188,born,1
2188,buds,1
2188,day,1
2188,field,1
2188,oer,1
2188,parched,1
2189,councillors,1
2189,highborn,1
2189,things,1
2190,depart,1
2190,joy,2
2190,will,1
2191,glory,1
2191,might,1
2191,thing,1
2192,dead,1
2192,oer,1
2192,outpour,1
2192,thankoffering,1
2193,aye,1
2193,dead,1
2193,just,2
2194,cup,1
2194,filled,1
2194,house,1
2194,treacheries,1
2195,cursefraught,1
2195,drunk,1
2195,hath,1
2195,lees,1
2197,leader,1
2199,astonied,1
2199,fling,1
2199,speech,1
2199,thy,1
2200,king,1
2200,mouth,1
2200,murdered,1
2200,thy,1
2200,vaunt,1
2200,wild,1
2202,clytemnestra,1
2204,fright,1
2204,like,1
2204,witless,1
2204,woman,1
2204,wouldst,1
2205,bosom,1
2205,know,1
2205,shakes,1
2205,though,1
2205,well,1
2206,bless,1
2206,curse,1
2206,tell,1
2206,will,1
2207,agamemnon,1
2207,one,1
2207,tis,1
2208,blow,1
2208,dead,1
2208,hand,1
2208,husband,1
2208,right,1
2209,aye,1
2209,craftsman,1
2209,righteous,1
2209,struck,1
2209,tis,1
2211,chorus,1
2213,evil,1
2213,tree,1
2213,woman,1
2214,ground,1
2214,grown,1
2214,poison,1
2215,draught,1
2215,drifting,1
2215,sea,1
2216,found,1
2216,hath,1
2216,lips,1
2216,thy,1
2216,way,1
2217,clothe,1
2217,heart,1
2217,making,1
2217,thee,1
2217,thy,1
2218,burning,1
2218,curses,1
2218,rage,1
2218,yea,1
2219,people,1
2219,pray,1
2219,thine,1
2220,away,1
2220,cast,1
2220,hast,2
2220,hewn,1
2220,thou,2
2221,art,1
2221,away,1
2221,cast,1
2221,thing,1
2221,thou,1
2222,hate,1
2222,spurning,1
2222,thing,1
2224,clytemnestra,1
2226,aye,1
2226,fate,1
2226,hast,1
2226,now,1
2226,thou,1
2226,thy,1
2226,words,1
2227,argos,1
2227,exile,1
2227,hate,1
2227,peoples,1
2228,cried,1
2228,ever,1
2228,word,1
2229,beast,1
2229,died,1
2229,recking,1
2229,twere,1
2230,abounding,1
2230,domain,1
2230,flocks,1
2230,oer,1
2230,wide,1
2231,child,1
2231,flower,1
2231,love,1
2231,pain,1
2231,slew,1
2232,god,1
2232,great,1
2232,magic,1
2232,thrace,1
2232,winds,1
2233,manhunted,1
2233,place,1
2234,blood,1
2234,deed,1
2234,purge,1
2234,stained,1
2235,art,1
2235,indeed,1
2235,judge,1
2235,mine,1
2235,thou,1
2236,fill,1
2236,ready,1
2236,stand,1
2236,threat,1
2236,thy,1
2237,beateth,1
2237,content,1
2237,hand,2
2237,thy,1
2238,aught,1
2238,decree,1
2238,else,1
2238,gods,1
2238,rulest,1
2238,thou,1
2239,late,1
2239,learned,1
2239,lesson,1
2239,shall,1
2239,though,1
2239,thy,1
2241,chorus,1
2243,proud,1
2243,thought,1
2243,thy,1
2244,breath,2
2244,scorners,1
2244,thy,1
2245,loud,1
2245,madness,1
2246,death,1
2246,drunk,1
2246,heart,1
2246,thy,1
2247,brow,1
2247,thy,1
2247,yea,1
2248,blood,1
2248,burneth,1
2248,star,1
2248,wet,1
2249,day,1
2249,doom,1
2249,shall,1
2249,yet,1
2250,away,1
2250,cast,1
2250,friend,1
2250,last,1
2251,answer,1
2251,doth,1
2251,lie,2
2252,returneth,1
2252,stab,2
2254,clytemnestra,1
2256,gather,1
2256,heark,1
2256,oathgods,1
2256,side,1
2257,childs,1
2257,dead,1
2257,now,1
2257,revenge,1
2257,satisfied,1
2258,blindness,1
2258,hell,1
2258,mortal,1
2258,powers,1
2259,fell,1
2259,hate,1
2259,sacrifice,1
2260,fear,1
2260,hope,1
2260,house,1
2260,shall,1
2260,walk,1
2261,burneth,1
2261,clear,1
2261,fire,1
2261,hearth,1
2261,one,1
2261,yet,1
2262,aigisthos,1
2262,lover,1
2262,old,1
2262,one,2
2263,fallen,1
2263,fear,1
2263,hold,1
2264,foe,1
2264,scorner,1
2264,toy,1
2264,wife,1
2265,chryseis,1
2265,fool,1
2265,troy,1
2266,slave,1
2266,soothsayer,1
2266,withal,1
2267,bedfellow,1
2267,brave,1
2267,chanting,1
2267,leman,1
2268,benches,1
2268,galleys,1
2268,rubbed,1
2268,side,1
2269,died,1
2269,guerdon,1
2270,lies,1
2270,swans,1
2270,thus,1
2270,way,1
2270,wild,1
2271,hath,1
2271,last,1
2271,long,1
2271,roundelay,1
2271,trod,1
2271,weeping,1
2272,lies,1
2272,lover,1
2272,main,1
2272,oer,1
2272,ravisht,1
2273,beds,1
2273,comfort,1
2273,deep,1
2273,disdain,1
2275,chorus,1
2275,elders,1
2275,some,1
2277,god,1
2277,suddenly,1
2278,agony,1
2278,great,1
2279,keep,1
2279,long,1
2279,sickwatch,1
2280,come,1
2280,hour,1
2281,hour,1
2281,presently,1
2282,bring,1
2282,eternal,1
2283,sleep,1
2283,unwaking,1
2284,now,1
2284,shepherd,1
2285,love,1
2285,watched,1
2285,whose,1
2286,deep,1
2286,lies,1
2288,another,1
2290,battled,1
2290,endured,1
2290,sake,1
2290,well,1
2290,womans,1
2291,fell,1
2291,hand,1
2291,womans,1
2293,others,1
2295,blind,1
2295,brain,1
2295,done,1
2295,hast,1
2295,helen,1
2295,thou,1
2296,face,1
2296,ilions,1
2296,plain,1
2296,slew,1
2296,souls,1
2297,face,2
2297,many,1
2297,one,2
2297,slain,1
2297,thousand,1
2298,castle,1
2298,hate,1
2298,lay,1
2298,old,1
2299,builded,1
2299,day,1
2299,evil,1
2299,husbands,1
2299,lust,1
2300,bloomed,1
2300,flower,1
2300,hath,1
2300,perfect,1
2300,thee,1
2301,burning,1
2301,old,1
2301,stain,1
2301,unforgotten,1
2302,away,1
2302,never,1
2302,pass,1
2304,clytemnestra,1
2306,death,1
2306,hour,1
2306,nay,1
2306,pray,1
2306,tried,1
2307,beneath,1
2307,blows,1
2307,sore,1
2308,aside,1
2308,helen,1
2308,neither,1
2308,thy,1
2308,turn,1
2308,wrath,1
2309,destroyed,1
2309,face,1
2309,hath,1
2309,men,1
2309,slayer,1
2310,danaan,1
2310,souls,1
2310,thousand,1
2310,wide,1
2310,wrought,1
2311,can,1
2311,close,1
2311,leech,1
2311,wound,1
2314,chorus,1
2316,daemon,1
2316,heel,1
2316,set,1
2316,whose,1
2317,house,1
2317,kin,1
2317,twofold,1
2318,high,1
2318,tantalidae,1
2319,fate,1
2319,heavy,1
2319,power,1
2320,sin,1
2320,thou,1
2320,wieldest,1
2320,womans,1
2321,heart,1
2321,piercing,1
2323,hate,1
2323,like,1
2323,raven,1
2323,swoln,1
2324,claw,1
2324,dead,1
2324,hath,1
2324,set,1
2325,croaketh,1
2325,sate,1
2325,song,1
2326,calls,1
2326,fury,1
2326,law,1
2328,clytemnestra,1
2330,call,2
2330,upon,1
2330,yea,1
2331,found,1
2331,hath,1
2331,path,1
2331,thought,1
2331,thy,1
2332,daemon,1
2332,hall,1
2332,haunts,1
2333,thriceengorged,1
2333,wrath,1
2335,ache,1
2335,flesh,1
2336,blood,1
2336,born,1
2336,increased,1
2337,ceased,1
2337,ere,1
2337,hath,1
2337,old,1
2337,sore,1
2338,afresh,1
2338,oozeth,1
2340,chorus,1
2342,great,1
2342,indeed,1
2343,anger,1
2343,heavy,1
2344,daemon,1
2344,fate,1
2344,guides,1
2345,old,1
2345,tantalidae,1
2346,alas,2
2346,evil,1
2346,tale,1
2346,tell,1
2347,angers,1
2347,desolate,1
2347,insatiable,1
2350,hath,1
2350,tis,1
2350,willed,1
2350,yet,1
2350,zeus,1
2351,cause,1
2351,doer,1
2352,chance,1
2352,doth,1
2352,every,1
2352,fall,1
2352,word,1
2353,end,1
2353,fulfilled,1
2353,without,1
2354,things,1
2355,cometh,1
2355,counsellings,1
2355,heavens,1
2355,high,1
2357,band,1
2357,gathered,1
2357,house,1
2357,mourners,1
2357,within,1
2359,mourners,1
2361,king,2
2361,sorrow,2
2362,say,1
